credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,years.with.cr.line
0,debt_consolidation,0.1513,389.84,10.66895539,18.81,657,15284,76.0,15,0,0,0,9.52783481724846
0,debt_consolidation,0.164,296.99,10.81174611,27.7,672,27750,66.5,5,0,0,0,5.336071184120465
0,educational,0.1261,670.13,11.58058411,15.88,687,12154,29.4,5,0,0,0,3.447068219028063
0,credit_card,0.1292,100.97,10.59663473,15.73,662,7784,65.4,24,0,0,0,5.212867898699521
0,all_other,0.164,282.84,12.07254125,23.84,657,65626,99.6,3,0,0,1,12.97741273100616
0,debt_consolidation,0.1482,335.4,10.53209621,27.04,692,26221,78.6,5,0,0,0,10.677732147843942
0,all_other,0.1861,419.29,10.91508846,1.66,652,2097,17.0,4,1,0,1,6.242299794661191
0,debt_consolidation,0.1387,136.46,10.858999,6.9,647,5272,78.7,0,0,0,0,7.307323750855578
0,debt_consolidation,0.1671,710.18,11.06663836,20.83,662,11881,50.8,4,0,0,1,8.950034223134839
0,educational,0.1197,830.0,12.1281111,22.72,727,226567,0.7,4,0,0,1,15.603125713894594
0,debt_consolidation,0.1071,130.41,10.54534144,3.85,687,6283,57.1,0,0,0,0,2.217659137577002
0,all_other,0.0863,31.63,11.03650127,18.03,737,80006,54.9,2,1,0,0,11.003422313483915
0,debt_consolidation,0.0863,316.28,11.3736634,6.74,737,17794,34.8,4,0,0,1,11.3347022587269
0,debt_consolidation,0.1861,437.51,11.60823564,28.21,662,88391,89.9,1,0,0,0,23.983572895277206
0,home_improvement,0.1418,68.54,11.00209984,10.08,642,2840,38.4,4,0,0,0,12.728382387405887
0,home_improvement,0.1829,755.91,11.24504602,11.15,647,6637,72.9,7,0,0,1,5.828998403832991
0,credit_card,0.1734,573.16,10.858999,10.82,647,13967,68.3,8,0,0,0,6.568218116358659
0,debt_consolidation,0.145,61.96,10.30895266,2.84,642,1429,84.1,2,0,0,0,3.2854209445585214
0,debt_consolidation,0.1576,294.33,10.83340541,21.24,647,13565,79.3,1,0,0,0,5.667465207392197
0,credit_card,0.1829,685.13,11.79355271,11.68,642,35087,96.7,2,0,0,0,11.499087383983573
0,debt_consolidation,0.1355,169.8,11.03488966,4.88,652,3341,19.8,3,1,0,0,17.248459958932237
0,debt_consolidation,0.1324,676.2,11.51292546,22.25,697,115602,29.7,5,0,0,0,17.675678759753595
0,credit_card,0.1387,54.59,10.30895266,1.92,642,1583,79.1,1,0,0,0,7.556582250513347
0,home_improvement,0.1039,649.02,11.51292546,2.94,727,5207,5.2,8,0,0,1,9.034907597535934
0,home_improvement,0.0945,128.04,11.02190247,6.31,722,7587,11.8,4,0,0,0,11.416951860369611
0,all_other,0.1513,208.38,10.59663473,13.5,652,1184,29.6,5,3,1,0,17.297741273100616
0,home_improvement,0.164,153.8,10.53688473,24.71,652,12160,48.6,14,0,0,0,9.034907597535934
0,debt_consolidation,0.1387,170.58,10.6454249,6.69,652,6782,78.9,2,0,0,0,5.171800136892539
0,home_improvement,0.164,883.88,11.49272276,3.12,662,7005,38.9,9,0,1,1,12.566849190965094
0,debt_consolidation,0.1418,188.46,11.15625052,19.46,657,12053,28.5,0,0,0,1,5.503194160164271
0,debt_consolidation,0.1545,390.73,11.03495418,14.36,647,7897,28.7,6,1,0,0,6.817362537987679
0,major_purchase,0.1261,536.11,11.56741365,19.23,687,111115,40.8,4,1,0,0,13.798882045174539
0,credit_card,0.1482,331.95,11.08214255,15.73,652,21712,73.9,12,0,0,0,7.474446726899384
0,debt_consolidation,0.1797,364.99,10.7624881,23.53,642,10226,63.9,1,1,0,0,11.641455624914443
0,debt_consolidation,0.1355,271.68,11.22524339,4.22,662,1053,40.5,7,3,0,0,12.481975816563999
0,debt_consolidation,0.1482,259.33,10.40426284,15.38,652,4474,71.0,2,1,0,0,11.824891627652294
0,debt_consolidation,0.1134,368.48,10.70099475,6.92,687,13215,58.2,0,0,0,0,2.546315309240246
0,credit_card,0.1324,172.43,9.740968623,6.99,657,5734,59.1,32,0,0,1,2.135523613963039
0,credit_card,0.1545,191.88,10.73639668,21.23,647,6397,96.9,0,1,0,0,11.3347022587269
0,debt_consolidation,0.1513,416.75,11.19821472,15.73,652,22917,38.6,3,1,0,0,15.030800821355236
0,debt_consolidation,0.1545,334.91,11.35040654,21.91,657,10665,94.4,3,0,0,0,10.510723249828883
0,debt_consolidation,0.1039,629.55,10.46310334,12.72,727,35403,49.9,0,0,0,0,12.399840292950035
0,credit_card,0.1513,124.16,9.975808214,21.04,647,2140,28.6,5,1,0,0,3.529203742642026
0,all_other,0.1008,113.07,9.392661929,3.0,707,447,7.8,1,0,0,1,2.546315309240246
0,all_other,0.1261,804.16,12.36307639,16.84,707,220710,54.5,1,1,0,1,20.041067761806982
0,all_other,0.1261,201.04,10.65112292,2.22,662,689,68.9,0,0,0,1,1.2320328542094456
0,all_other,0.1261,723.74,11.73606902,16.94,687,167006,53.5,3,0,0,1,11.006160164271048
0,debt_consolidation,0.1797,225.86,10.6454249,28.29,662,28432,57.1,3,1,0,1,11.46611909650924
0,all_other,0.1103,229.28,10.30895266,14.09,697,1819,26.0,0,0,0,0,2.135523613963039
0,all_other,0.1482,276.62,10.37349118,25.99,687,4975,68.2,0,1,0,0,21.1088295687885
0,debt_consolidation,0.1576,413.46,10.89673933,18.96,652,15827,82.0,1,0,0,0,16.016427104722794
0,credit_card,0.1861,241.55,11.69524702,25.33,642,37839,54.4,2,0,0,0,25.708532969199176
0,credit_card,0.1861,759.27,11.51292546,18.89,652,66900,94.0,7,0,0,0,6.7352270143737165
0,debt_consolidation,0.1134,230.3,10.73639668,4.2,682,7931,27.7,8,0,0,0,8.873374401095141
0,debt_consolidation,0.1387,153.52,9.893437217,6.06,652,3714,86.4,1,0,0,0,2.4641797856262833
0,credit_card,0.1324,101.43,10.95080655,3.37,652,8035,82.8,0,0,0,0,2.0533880903490758
0,credit_card,0.1545,111.64,10.81977828,22.92,642,8132,71.3,3,1,0,0,6.981519507186858
0,educational,0.1482,276.62,11.40756495,15.95,652,4682,72.0,0,1,0,0,1.9712525667351128
0,all_other,0.1166,462.74,12.3883942,15.27,697,161129,57.0,6,0,0,0,48.29557379876797
0,debt_consolidation,0.1861,185.95,11.08367983,29.2,652,18545,86.3,1,0,0,1,23.98345881724846
0,debt_consolidation,0.1355,50.94,10.30895266,14.2,647,0,0.0,0,3,0,0,19.219598447638603
0,debt_consolidation,0.1261,502.6,10.89673933,19.96,682,11460,101.4,1,0,0,0,7.227812
0,debt_consolidation,0.1292,168.28,10.59653473,19.02,667,2594,24.9,5,0,1,1,12.238078940451745
0,debt_consolidation,0.1766,107.95,10.71441777,26.77,647,14978,53.1,1,0,0,0,7.904175222450377
0,educational,0.145,123.06,10.20359214,21.33,657,20952,63.3,6,0,0,1,5.9957791457905545
0,all_other,0.1261,33.51,11.08214255,0.85,657,1496,71.2,1,0,0,0,1.4784394250513346
0,educational,0.08,15.67,8.101677747,0.0,747,0,0.0,0,0,0,0,1.5605749486652978
0,debt_consolidation,0.1103,425.79,11.00209984,13.18,712,9664,63.2,4,0,0,0,4.435318275154004
0,all_other,0.1324,20.29,10.1266311,28.61,752,45623,36.8,2,0,0,0,19.548254620123203
0,credit_card,0.1513,138.05,10.27505111,24.08,662,5729,100.5,0,0,0,0,10.924024640657084
0,credit_card,0.1576,192.72,10.69194491,29.95,692,26313,58.5,9,0,2,0,7.638603696098563
0,debt_consolidation,0.1482,248.96,10.89673933,9.67,647,6572,80.1,1,1,0,1,11.416837782340862
0,debt_consolidation,0.145,378.64,10.77895629,25.65,702,13055,43.5,1,1,0,0,10.431211498973306
0,debt_consolidation,0.1261,335.07,10.47107151,20.1,687,3590,65.3,6,0,0,0,2.7104722792607805
0,debt_consolidation,0.1324,101.43,10.59021417,13.92,657,2131,96.9,0,0,0,0,9.856262833675565
0,all_other,0.1861,688.17,12.32385568,16.47,642,64744,72.0,4,1,0,0,16.38866073374401
0,all_other,0.1166,82.64,10.39513036,20.33,687,15,0.4,6,0,0,0,6.48870636550308
0,credit_card,0.1418,68.54,11.28978191,14.85,647,21180,77.9,1,0,0,0,14.29146703080082
0,all_other,0.1418,856.63,12.4292162,19.09,692,214559,63.5,1,0,0,0,28.09023498973306
0,debt_consolidation,0.1482,297.37,10.65960953,4.54,647,4181,97.2,2,0,0,0,8.459958932238193
0,debt_consolidation,0.1545,293.05,11.35040654,15.71,642,14578,99.2,3,2,0,0,11.498973305954825
0,debt_consolidation,0.1355,485.63,10.33136626,12.91,667,10442,52.2,15,0,0,1,11.170317133470226
0,debt_consolidation,0.1608,490.12,10.6454249,18.94,652,17059,82.4,1,0,0,0,11.334588180698152
0,debt_consolidation,0.1197,132.8,10.59663473,3.39,677,4152,62.9,2,0,0,0,1.7248459958932238
0,all_other,0.1103,49.13,10.42228135,13.5,682,0,0.0,4,0,0,0,5.420944558521561
0,debt_consolidation,0.1482,207.47,10.6454249,13.34,647,23544,94.9,3,0,0,0,7.227812
0,debt_consolidation,0.1324,304.29,11.12714533,18.51,672,7920,76.9,10,0,0,0,9.11692904312115
0,debt_consolidation,0.145,172.11,11.4019939,16.57,647,21251,80.8,0,0,0,0,14.04506045995893
0,all_other,0.145,70.57,9.210340372,13.8,642,3646,91.1,2,0,0,0,2.4640657084188913
0,all_other,0.1229,667.06,11.26446411,2.38,692,4361,42.3,5,1,0,0,4.517453798767967
0,debt_consolidation,0.1608,281.58,11.43496392,21.91,647,13446,94.0,3,0,1,0,13.552361396303901
0,all_other,0.145,258.16,10.77895629,19.63,657,45076,56.8,6,0,0,1,11.991672369609855
0,credit_card,0.1292,185.11,10.1266311,19.87,667,6156,50.5,0,0,0,0,1.5605749486652978
0,all_other,0.1734,375.24,11.00209984,29.3,677,2737,9.6,6,0,0,1,21.683778234086244
0,home_improvement,0.1355,271.68,10.36722157,21.28,672,7184,66.5,3,0,0,0,2.9596167008898013
0,debt_consolidation,0.1418,445.45,10.49127422,18.93,667,17784,52.0,5,0,0,1,3.5537303216974676
0,debt_consolidation,0.1608,246.38,11.05089001,22.74,647,13910,77.7,0,1,0,0,15.11282226694045
0,debt_consolidation,0.1861,214.2,10.77895629,27.33,642,5660,75.8,3,0,0,0,4.70362765229295
0,debt_consolidation,0.1418,171.33,10.66895539,10.38,647,9168,89.0,1,0,0,0,12.073807893223819
0,educational,0.1134,157.92,10.23995979,5.14,677,40,3.3,1,0,0,0,2.2367100158795346
0,debt_consolidation,0.1324,38.04,10.52406404,16.81,652,1097,58.1,6,0,1,1,10.677618069815194
0,all_other,0.1324,497.01,10.08580911,2.7,672,923,21.5,7,0,0,1,4.9281314168377826
0,all_other,0.1166,330.53,11.40756495,19.93,717,35140,43.3,8,0,0,0,14.661190965092402
0,major_purchase,0.1229,266.83,11.31007462,14.2,677,1921,23.7,9,0,1,0,15.35922883778234
0,major_purchase,0.1229,770.46,10.858999,17.03,707,15455,22.4,11,0,0,1,7.063540952772074
0,credit_card,0.1103,180.15,11.15625052,15.51,692,8333,57.5,5,0,1,0,18.151836640657084
0,credit_card,0.1482,121.03,10.66895539,20.76,657,9366,85.1,0,0,0,0,9.856262833675565
0,debt_consolidation,0.145,413.06,10.77895629,3.8,657,4554,44.6,0,0,0,0,9.281200090349076
0,debt_consolidation,0.1545,397.71,10.46310334,13.89,647,15168,35.3,3,0,0,0,6.847364818617385
0,all_other,0.1355,203.76,11.51292546,9.28,662,33351,99.0,4,2,0,0,19.46611909650924
0,debt_consolidation,0.0976,192.93,10.4968144,17.87,717,12736,59.2,4,0,0,0,13.305840747433264
0,all_other,0.0945,96.03,9.210340372,3.6,707,814,10.7,1,0,0,0,1.3963039014373717
0,debt_consolidation,0.1671,371.96,10.66895539,22.55,642,11967,84.9,2,0,0,1,3.7782340862423
0,debt_consolidation,0.1513,277.84,11.49272276,6.73,642,23522,60.2,0,0,0,0,9.36333561396304
0,credit_card,0.1482,207.47,10.77895629,22.13,657,22512,57.9,6,0,0,0,22.176477297741272
0,debt_consolidation,0.1545,348.87,11.01501607,15.1,642,4344,54.3,3,0,0,0,7.309947523613963
0,major_purchase,0.1324,338.1,11.09741002,9.13,672,6673,40.9,4,1,0,1,7.723477070499658
0,all_other,0.1197,664.0,11.40769827,18.96,707,17212,39.7,7,0,0,0,6.981405429158111
0,major_purchase,0.1324,148.77,10.52406404,18.04,662,1085,57.5,6,0,1,1,10.677618069815194
0,all_other,0.1482,82.99,10.27505111,28.06,702,4253,16.3,5,0,0,0,9.281200090349076
0,credit_card,0.145,247.84,10.35421279,17.78,652,8382,64.5,1,2,0,1,9.938398357289527
0,debt_consolidation,0.1576,437.99,11.48246626,11.84,652,21861,88.1,2,0,0,0,11.170317133470226
0,debt_consolidation,0.1071,489.03,11.50287513,8.65,712,114516,37.1,7,1,0,0,22.50513347022587
0,credit_card,0.1229,200.12,11.2515607,17.69,672,57578,76.9,5,0,0,0,28.829568788501028
0,credit_card,0.1387,272.92,11.28978191,11.1,657,9034,64.5,0,0,0,0,22.094341774127308
0,debt_consolidation,0.1292,84.14,10.71441777,22.32,672,4744,32.1,9,0,0,1,17.49486652977413
0,all_other,0.1545,348.87,11.98292909,25.72,682,205347,90.3,4,0,0,0,10.266826373716633
0,all_other,0.1355,169.8,10.40426284,16.62,657,7966,106.2,0,0,0,0,4.468172484599589
0,credit_card,0.1513,85.09,10.08580911,28.15,697,4708,72.4,2,0,0,0,4.106662102669405
0,debt_consolidation,0.1576,280.31,10.77895629,25.4,677,6814,34.9,8,0,0,1,5.420944558521561
0,debt_consolidation,0.1387,341.15,10.75577295,19.73,662,61882,60.6,0,0,0,0,32.68993839835729
0,all_other,0.1197,116.2,9.975994243,26.84,772,1511,11.4,2,0,0,0,35.564681724846
0,credit_card,0.1418,68.54,10.49127422,17.17,647,5065,84.4,3,0,0,0,1.9711384895277209
0,credit_card,0.1418,342.66,11.41861479,12.99,657,7053,44.1,0,2,0,1,8.394136435318275
0,debt_consolidation,0.1734,89.56,10.59663473,25.77,652,28446,64.1,10,3,0,0,15.35922883778234
0,all_other,0.1355,407.52,10.59663473,3.9,662,6560,37.9,10,0,0,1,8.952772073921972
0,debt_consolidation,0.1861,535.95,11.007419,24.29,657,28890,72.0,1,0,0,0,8.706365503080082
0,credit_card,0.1134,315.84,11.6351431,18.54,707,45303,46.0,6,0,0,0,27.104608714579058
0,debt_consolidation,0.1197,249.0,11.1844214,5.7,682,10832,32.0,5,0,0,0,24.969085100616017
0,major_purchase,0.1103,163.77,10.54534144,0.47,682,4254,33.2,5,0,0,0,1.2319187770020534
0,debt_consolidation,0.1418,342.66,10.4744671,7.63,657,5957,82.7,0,0,1,0,11.827515400410677
0,debt_consolidation,0.1482,414.93,10.54534144,9.76,652,5628,54.6,0,0,0,0,7.145676476386037
0,debt_consolidation,0.1292,176.7,9.903487553,13.38,667,3987,97.2,1,0,0,1,2.4640657084188913
0,debt_consolidation,0.1766,807.8,12.04355372,26.97,682,119451,95.0,0,0,0,0,26.283253478439427
0,debt_consolidation,0.145,688.42,11.32659589,25.4,717,26938,75.9,0,0,0,1,17.987565593429157
0,debt_consolidation,0.1734,573.16,10.71708089,16.44,652,12700,92.0,3,0,0,0,5.092288386036961
0,debt_consolidation,0.145,344.21,10.49127422,6.13,657,9060,78.1,1,0,0,0,37.61806981519507
0,credit_card,0.1703,373.62,10.73639668,23.22,652,19508,68.0,1,0,0,0,8.22986538809035
0,debt_consolidation,0.1797,361.38,11.28978191,29.72,672,25879,77.2,2,3,0,0,23.244239104722794
0,all_other,0.0863,284.66,11.05089001,0.29,737,76,7.6,1,0,0,0,0.9856262833675564
0,debt_consolidation,0.1829,411.99,11.46163217,20.48,652,10705,44.6,7,1,1,0,19.731690622861056
0,credit_card,0.1734,182.7,10.69618591,26.78,657,12061,89.3,8,0,0,0,5.420944558521561
0,all_other,0.0945,179.26,11.77528973,3.06,722,1743,19.4,8,0,0,1,12.484599589322382
0,educational,0.1418,123.36,10.55581274,19.81,652,1682,46.7,7,2,0,1,14.29146703080082
0,credit_card,0.1482,345.78,11.51292546,9.73,647,19717,95.7,1,0,1,1,13.141569700205338
0,debt_consolidation,0.1197,166.0,10.30895266,20.76,687,14536,68.9,4,0,0,0,11.170317133470226
0,credit_card,0.1418,227.87,10.91508846,23.04,687,17568,66.0,4,0,0,0,11.170317133470226
0,debt_consolidation,0.1387,85.29,10.1266311,4.18,647,2634,38.2,4,0,0,0,1.3961898242299795
0,credit_card,0.1797,503.22,11.09741002,24.71,657,28570,93.7,7,0,0,1,18.809034907597535
0,all_other,0.1766,116.95,10.69194491,26.84,647,31416,97.6,4,1,0,0,44.51745379876797
0,educational,0.1261,83.77,10.05057046,3.78,677,1548,70.4,3,0,0,1,1.8069815195071868
0,credit_card,0.1734,644.8,11.05089001,25.68,677,6461,64.6,2,1,0,0,15.277093314168377
0,all_other,0.1355,183.39,10.3609124,3.11,657,4383,54.8,5,0,0,1,16.098448550308007
0,credit_card,0.1482,414.93,11.23434848,10.24,652,19512,38.3,1,1,0,0,5.174423909650924
0,all_other,0.164,353.55,12.3883942,12.37,652,188,37.6,1,5,0,0,16.019050877481178
0,debt_consolidation,0.1071,163.01,11.28978191,12.08,702,14434,56.4,9,0,1,0,16.673511293634498
0,all_other,0.1766,21.59,10.0785327,26.89,642,495,99.0,2,0,0,1,1.9712525667351128
0,credit_card,0.1608,211.18,11.98292909,28.34,682,205347,90.3,4,0,0,0,10.266826373716633
0,all_other,0.1166,247.9,11.1844214,21.22,702,87698,33.6,1,0,0,0,10.102555326488707
0,credit_card,0.145,309.79,10.81977828,27.84,692,39486,86.4,1,0,0,0,9.44558521560575
0,debt_consolidation,0.1734,644.8,11.40756495,25.59,687,61915,86.2,1,0,0,0,12.813141683778234
0,all_other,0.0945,224.07,11.51292546,7.6,717,32145,83.1,8,0,0,1,12.484599589322382
0,debt_consolidation,0.1197,196.71,11.38509209,20.84,687,44040,83.3,17,0,1,1,14.209331507186857
0,all_other,0.1355,45.0,11.09741002,11.65,647,11518,94.3,0,0,0,1,12.648870636550308
0,debt_consolidation,0.164,530.33,11.40756495,18.12,657,13605,70.9,2,1,0,0,17.49486652977413
0,all_other,0.1103,163.77,11.6351431,5.0,682,30461,37.0,4,0,0,0,27.104608714579058
0,all_other,0.1861,291.68,12.30138283,6.87,647,378,5.0,0,11,1,0,11.088181609856264
0,all_other,0.0832,15.75,11.51292546,14.02,747,56,5.6,1,0,0,0,2.7926078028747434
0,all_other,0.1482,242.05,10.6454249,11.14,642,14902,80.1,1,0,0,0,3.4496919917864477
0,debt_consolidation,0.1418,143.92,10.40426284,9.2,647,5509,96.6,1,1,1,1,13.141569700205338
0,debt_consolidation,0.1734,279.42,10.858999,28.36,672,17905,92.3,1,0,1,0,12.238078940451745
0,credit_card,0.1829,181.5,11.00209984,27.14,642,37962,85.1,1,0,0,0,6.48870636550308
0,debt_consolidation,0.1071,97.81,10.20359214,18.89,697,0,81.3,0,0,0,0,10.43668720054757
0,debt_consolidation,0.1008,164.76,9.61580548,11.12,707,9115,37.8,11,0,0,1,17.0019393100616
0,all_other,0.1261,308.26,11.46194791,27.4,747,66423,40.5,7,0,0,1,19.055327400410675
0,credit_card,0.1418,136.21,10.08580911,29.7,727,9862,16.4,0,1,0,0,15.441478439425051
0,debt_consolidation,0.1545,453.52,10.59663473,14.52,657,8545,82.2,3,0,0,0,10.431211498973306
0,debt_consolidation,0.1292,30.29,9.454070557,25.11,717,3584,50.6,0,0,0,0,8.706365503080082
0,credit_card,0.1829,399.28,11.60823564,11.09,657,40915,2.4,1,0,0,1,5.831622176591376
0,all_other,0.0976,289.4,11.08723724,17.12,727,44248,22.8,4,0,0,0,12.484599589322382
0,all_other,0.1355,203.76,10.54534144,25.93,707,39481,92.9,0,0,0,1,18.93223819301848
0,debt_consolidation,0.1261,134.03,10.59663473,20.07,677,15721,85.4,4,0,0,0,12.073807893223819
0,all_other,0.1482,193.64,11.19821472,20.6,657,2166,83.3,2,0,0,1,9.11692904312115
0,credit_card,0.1324,216.39,10.51867319,25.07,717,13913,43.0,0,0,0,0,12.566735112936344
0,debt_consolidation,0.1482,167.7,10.91828336,10.4,647,6171,67.1,1,3,1,1,9.856262833675565
0,debt_consolidation,0.145,314.1,10.89951325,17.24,657,10643,71.9,1,0,0,0,7.392083047227926
0,all_other,0.1482,259.33,11.15625052,25.68,692,64723,69.9,0,0,0,0,19.055327400410675
0,all_other,0.1418,270.7,10.77895629,15.1,657,5192,78.7,0,1,0,1,12.895277207392198
0,debt_consolidation,0.1387,163.75,10.73639668,22.72,662,0,71.7,6,0,0,0,5.503080082135524
0,credit_card,0.1292,201.94,10.57131693,25.48,732,13047,43.5,0,0,0,0,9.886379192334017
0,debt_consolidation,0.145,165.23,11.05089001,11.39,642,11823,54.2,2,0,0,0,11.0060460862423
0,educational,0.1355,190.18,10.57131693,6.77,657,4885,57.5,0,0,0,0,1.9849418206707734
0,debt_consolidation,0.1292,100.97,10.54534144,19.52,672,8443,33.2,4,1,0,0,12.40234998767967
0,credit_card,0.1576,148.04,10.81977828,21.5,652,17817,55.5,1,0,0,1,15.11282226694045
0,credit_card,0.1071,58.69,11.71993963,11.55,682,15853,63.4,6,0,0,0,13.552361396303901
0,debt_consolidation,0.1229,106.73,10.91508846,9.1,667,1062,59.0,12,0,0,1,9.527720739219713
0,home_improvement,0.1766,163.72,10.81977828,24.46,647,16723,70.6,0,0,0,0,15.852156057494867
0,debt_consolidation,0.1734,179.12,10.46310334,26.78,652,5101,92.7,5,1,1,1,11.58110882956879
0,debt_consolidation,0.1134,119.27,10.77895629,13.0,687,82141,91.8,3,0,0,1,15.11282226694045
0,debt_consolidation,0.1355,119.71,10.55841352,10.91,657,3513,92.4,1,0,0,0,13.79876796714579
0,debt_consolidation,0.145,123.06,11.40756495,9.37,647,20827,74.4,1,0,0,0,7.8028747433264884
0,debt_consolidation,0.1576,324.11,10.57131693,22.58,652,29629,75.8,3,0,0,0,13.387976271047227
0,all_other,0.1513,266.55,11.8493977,18.08,647,12578,76.7,0,0,0,1,7.5564681724846
0,home_improvement,0.1861,227.87,11.00209984,26.08,642,57415,83.1,1,0,0,0,15.852156057494867
0,all_other,0.1261,73.72,10.59663473,10.53,667,4832,25.0,5,1,0,0,9.774127310061601
0,debt_consolidation,0.1482,74.35,10.46310334,13.68,642,4207,79.4,4,0,0,1,10.677618069815194
0,all_other,0.1482,79.53,11.22524339,16.05,652,894,89.4,1,0,0,1,8.295573806981519
0,debt_consolidation,0.1482,151.28,11.43154186,26.24,697,150334,87.7,0,0,0,0,9.445471137577002
0,debt_consolidation,0.145,75.73,10.8365174,7.27,647,6417,71.3,0,0,0,0,12.073807893223819
0,home_improvement,0.1482,172.89,10.858999,14.17,642,5355,43.5,1,2,0,0,20.369495778234086
0,debt_consolidation,0.1734,143.29,10.30895266,28.56,667,14951,82.1,5,1,0,0,7.309947523613963
0,debt_consolidation,0.1418,207.31,10.59663473,26.88,702,12531,71.6,0,0,0,1,8.476386036960985
0,debt_consolidation,0.1103,196.52,10.59663473,13.44,692,19372,73.9,4,0,0,0,9.527720739219713
0,debt_consolidation,0.1576,218.12,10.79939189,27.41,677,20582,96.2,0,0,0,0,14.209331507186857
0,all_other,0.1134,190.82,10.71441777,22.45,712,18933,60.3,9,0,0,1,14.04506045995893
0,debt_consolidation,0.1766,179.92,11.91839057,27.86,652,110498,99.7,7,0,0,1,16.42699064476386
0,debt_consolidation,0.1355,135.84,10.79957558,18.74,667,16195,88.5,4,1,0,0,9.69199178644764
0,all_other,0.1513,41.68,10.59663473,24.81,657,7809,85.8,5,1,1,1,10.595482546201232
0,debt_consolidation,0.1387,204.69,11.22524339,25.84,702,30509,69.2,0,0,0,0,8.892539356605065
0,credit_card,0.1387,104.05,11.22524339,10.14,647,17142,54.6,2,0,0,0,19.876796714579054
0,credit_card,0.1103,58.96,11.26076496,18.24,687,80490,55.2,1,0,0,1,28.41877708418891
0,debt_consolidation,0.1482,207.47,11.15625052,12.65,642,4208,89.5,1,0,2,0,21.60164271047228
0,credit_card,0.1418,102.8,10.40426284,22.79,657,7958,106.1,0,0,0,0,4.517453798767967
